"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"martinpersson97","1 September 2021","When the Choen brothers are involved, the movie is bound to be great - and this one is no exception.It's a slowly paced tale taking place on the country side, with some great actors to boast of and an incredible script. The performances are some of the best of their careers, Javier Bardem and Tommy Lee Jones in particular - the former being one of the best movie villains of all time.Even in these dark crime movies, there's usually some sort of climax in which things are resolved; not here, there are no happy endings, which sets it apart from most other works, both features as well as literature.Overall, a splendid and well-acted movie that's sure to leave you empty, yet satisfied!","
            8/10
            "
"fciocca","27 June 2021","""No Country for Old Men"" is one of those rare movies for which I do not have any remark. The buildup and the tension that the Cohen brothers managed to craft is amazing and the film keeps you constantly on the verge. You always wonder which is the next move of Chigurh, which is the strategy of Moss to avoid getting killed. All the events are so well connected and especially believable. Nothing feels forced or out of the place.Characters are amazing. Anton is cold and ingenious. He is extremely calm, while he performs his hits, a perfect psychopath, that really scared me for his behavior. Javier Bardem gave an excellent performance and this role just fit him like a glove. Tommy Lee Jones plays the sheriff of a small town, where basically nothing really bad happens, and despite his skills, he decides to avoid the main investigation because he does not want any kind of responsability or pressure. His acting is just on point, as he speaks with the accent of the county. The whole cast is composed by grade A actors such as Woody Herrelson or Josh Brolin. They have completely nailed it.After more than 10 years, this product is still one of the most beautiful crime stories: the script is extremely solid, I never felt bored or annoyed by some scenes or characters. This is how a film should be made, if you want to keep your audience invested. I definitely recommend watching it. Beware though: there are tons of violent and explicit scenes.","
            5/10
            "
"3xHCCH","1 February 2008","I watched this movie because it was the pick to win the Oscar for Best Picture this year. I don't get it. I did not like it. It was very long and episodic. While there well-shot individual scenes, yet with no coherence in its totality. It seemed to be about this guy Llewelyn Moss (Josh Brolin) who stumbled into a bag containing two million dollars, and how this money turns his life topsy-turvy (I know, we've seen that before). But somewhere down the line, it lost me as to what it was really all about.The violence is too brash and in-your-face, yet numbing and gratuitous. These scenes are largely due to one man, Anton, played by Javier Bardem, who really very creepy in his crazed killer role. He went to town with it, and is considered a lock for the Best Supporting Actor prize. While I was very distracted with his weird hairstyle, he was successful in developing tension in every scene he was in. He was especially effective in the quiet scenes like that with the gas station owner, the wife of Moss, and even that with a miscast Woody Harrelson. The question always comes up in your head--will he shoot them or not?The Texas accents are too thick for me to understand the dialogues clearly, and that further reduced my full understanding. That entire mumbling monologue of Tommy Lee Jones at the end was such a major anti-climactic let-down for me.I liked the Coen brothers' work with ""Fargo,"" that actually succeeds despite its unusual premise. But this one is very disorganized in its direction. This was exemplified was that strange decision was having a main character die off-camera. Why? It felt like you just wasted your time following his actions and decisions, just to have his character snuffed out so suddenly and anonymously.In general, I was very disappointed with this one. Maybe too much high expectations led to my reduced appreciation. Definitely, this was not how I felt after watching ""The Departed"" the other year. I knew right away that film was a winner. This one, I don't think I would even have the patience to watch again.","
            9/10
            "
"danielmanson","9 June 2020","Right ok, I think this is the first high rated film I've really not been impressed with. Don't get me wrong the acting was fantastic and the first hour or so I was really hooked in and was loving it. But it all just went downhill.
I love a thinker, but this just took the biscuit. Here's my issues:
Let's follow Josh Brolin's character for an entire hour, only for him to be killed off screen with no real explanation. Just why?
The ending. I just don't understand it. There's no conclusion to the 2 hour story and you're left guessing.
Several of the characters served little to no purpose. If Tommy Lee Jones and Woody Harrelson weren't in it, the film wouldn't have changed in anyway, shape or form. Just pointless fillers.Overall it's just a film I expected so much from and it ultimately let me down.","
            10/10
            "
"videorama-759-859391","4 February 2015","This is a thoroughly entertaining movie you must put on your bucket list, with one of the most scariest performances from a great actor you'll ever see. The Coen Brothers have done it again with a great structured story. Although the plot is nothing new, it's the way this story is told, only enhanced by the great performance of Bardem as a psychotic contract killer, and I really mean psychotic. Escaping from police, he's after a suitcase of cash, in the wake of a drug buy that's gone wrong, out there in the country, that's left a score of guys dead. Unfortunately, but more unfortunate for Brolin, he's found the money and taken off with it, which again shows stolen moolah is blood moolah. This engrossing film from start to finish has it all, including some great comedy moments, one a trademark one, worth all it's amount in coin. There are some other great performances, notably, Tommy Lee Jones as a cynical and aging old sheriff. The scenes with him are gold, proving he's one of the greatest actors out there. Kelly Macdonald is really good as Brolin's nagging wife, who I must admit, I didn't realize at first. The ending is pretty grim, where seeing bones broken like in the Straw Dogs remake, makes me squirm a little. Too, for the viewer, nearing it's end, a ""Did he shoot her or not"" moment, which would of left a few movie goers ruminating, moments after seeing it. I believe the Coen brothers are incapable of making a bad movie, where to me, nothing they've done would score lower than an 8. This is one of those films, which I secretly refer to as movie candy. I could watch many times, and never be bored. Even the title is great, in a can't take your eyes off the screen movie. One criticism though was how Brolin was able to outrun that pick up truck of bad dudes, after he returned with that canteen of water, but hey all is forgiven. A must watch for everybody.","
            3/10
            "
"SoumikBanerjee1996","13 May 2022","It is a One-Man show! Despite the star-studded ensemble; this is a Javier Bardem show through and through. His disturbingly accurate portraiture of a sociopathic person along with the script's ingrained ability to make good use of the tension brings forth a certain uneasiness, an atmosphere fraught with unsettling sentiments; every time Mr. Bardem is featured in the center of the frame, somehow the entire execution got energized, rejuvenated.I think it is something to do with Javier's pragmatic characterization of the role that I find (and I'm sure a lot of the others do too) amusing and eerily realistic. The way he walked, had conversations, engaged in the acts of fury and rage; Ah! It was terrific. No wonder he bagged an Academy Award for his portrayal, needless to say, he thoroughly earned that glory.As far as the film is concerned, I found it to be a decent neo-western thriller, that's it, nothing more nothing less. There are mainly two reasons for that conclusion; one, I despised the ending as I firmly believe that there were much better ways to wrap up this narrative, and two, aside from Bardem's Anton Chigurh, there were no other characters that irked my curiosity.I know some of you might be infuriated about my views and might have the urge to question my taste in films, well, for your information, I'm not someone who's so much into western flicks, I do watch them occasionally, especially whenever hear something good has come up. So do not say I have a lack of understanding regarding this genre I just don't dig it as much as some of you might do. If this film has worked for you, fine, I'm glad it did. However, that doesn't mean it has to be the same for everybody else right? There will be exceptions to your 'Personal Preferences' and here I happen to be one of them.","
            4/10
            "
"davidmvining","16 February 2024","This is probably the purest genre exercise to win Best Picture since The Silence of the Lambs. It's all tension, quietly assembled and ready to break out into violence at any moment. This is a masterful adaptation of Cormac McCarthy by Joel and Ethan Coen, finding the little slices of black, deadpan, and offbeat comedy here and there, but mostly this is a dead stare of a threat against the audience's nerves. Told precisely both from a screenplay point of view as well as visually, No Country for Old Men is the stillest rollercoaster that gets the heart pumping.A drug deal goes wrong in the hinterlands of the Texas border county of Terrell County in 1980. Upon the aftermath comes Llewelyn Moss (Josh Brolin), a welder everyman who finds two million dollars in cash along with a dying cartel member. His humanity overcomes him, and he returns to the site to give the dying man water hours later, getting found out and starting a chase for the money. On his tail is the psychopath Anton Chigurh (Javier Bardem) who uses an air pressure cannister and a heavily silenced shotgun to bring death to anyone in his path, but only by chance. He has this tic of deciding to let people go based on the results of a coin toss. A step or two behind the whole mess is Sheriff Ed Tom Bell (Tommy Lee Jones) who wants to help, wants to protect Llewelyn and his wife Carla Jean (Kelly Macdonald), and simply does not understand the senseless violence breaking out around him.What is surprising about the film really is how still and quiet everything is. When Llewelyn comes across the aftermath of the bloodshed, the camera quietly pans as he walks through the results of the massacre, but the overall situation has this threat that we can't escape as audience members, and this is effectively how the film starts (it really starts with Chigurh murdering a sheriff's deputy coldly and violently, helping to create that sense of danger as well). There's very little overactive camera movement (when Llewelyn is running in the dark there's an accentuated camera shake that feels digitally enhanced), and it helps create this sense of unease in pretty much every scene. Whether we're looking at Llewelyn and Carla Jean sitting on the couch or Chigurh holding a shotgun to someone sitting opposite to him, the same, cool approach to visual storytelling is applied and it creates this sense of unease the violence could breakout at any moment.That's not to say that the film is uniformly tense. It's only mostly tense. The tension is broken up mainly by tiny parts with characters who show up for a scene or two, like the old lady who owns the small Del Rio hotel that Llewelyn holes up in with particular views on how many beds are appropriate for a man alone to have in his hotel room. These little interactions are peppered throughout, especially in the film's first half, and really do help alleviate the tension from time to time.However, the chase between Llewelyn and Chigurh simply will not stop until one of them is dead, and the grounded, quiet approach to the filmmaking around it makes every encounter in the latter half a matter of life or death as Chigurh kills those in his way, those who see him, and always getting closer to Llewelyn as he gets closer to the Mexican border and even crosses it. It's a cat and mouse game where Llewelyn gets a leg up only to lose it to Chigurh a little bit later, back and forth with moments around hiding the cash in a hotel or noting a shadow under a door. The stillness just gets to me as we're constantly waiting for violence to erupt.There's a late break in the tension with the introduction of Carson Wells (Woody Harrelson), a fellow assassin sent by Chigurh's employer to clip his wings, having a couple of conversations here and there as he helps provide further context to Chigurh's propensity for violence. He's a breath in between larger set pieces, and the movie still doesn't relent.The film ends with violence, of course, but also providing Ed room to face his own mortality, having helped nothing along the way, and reflecting on how his father will be waiting for him in a mountain pass up ahead. There's a reflection on how violence has always been with us, perhaps on a bit of nostalgia for a time that never quite existed, and a concern that really, things might still be getting worse and what can one man do against that tide?So, it's a genre exercise that's almost painfully tense for very long stretches. It has moments of deeply black and offbeat comedy. It's got something on its mind that it conveys well. This is just great entertainment at the movies, and it's the kind of film the Academy wanted to award with Oscars through the 00s. This wasn't a terrible decade for that award, overall, it seems.","
            10/10
            "
"jon-c-ison","14 July 2020","A simple chase story with a modern Western vibe, brought alive by compelling characters brilliantly acted throughout. The core of the film to me was the simple portrayal of the humanity (good and ill) of the many characters, in sharp contrast to the interesting but chilling psychopath antagonist. Attention is paid to all the characters, even minor roles, and the subtle but very true portrayal of different facets of human nature - which is what really carries the movie. The action sequences are superbly done - chilling and blood soaked - and well timed, and the tension and pace is just right throughout. The ending, perhaps, is a bit sudden. Recommended.","
            6/10
            "
"jericha-27402","1 June 2019","There are no true heroes in this film and some of the characters fail to protect others. In my opinion, the villain was the only person who knew exactly what he wanted and how he was going to get it. He never backed down or hesitated, but the other characters did, which led to their downfalls.","
            6/10
            "
"Rockwell_Cronenberg","23 April 2011","At first, I saw this film as a straight story of violence and greed. However, it is so much more than just what's on the surface. The Coens take this interesting story of violence and turn it into one of the most shocking and intelligent studies of themes ranging from predestination versus the unpredictability of chance to American greed and consequences for violence.Llewelyn Moss is our main protagonist for the majority of the film, but it's Ed Tom Bell who serves as our opener and closer and his approach to the whole state of the world in this is a fantastic way of not letting the audience disappear into this world of violence. Instead of just accepting that this is the world of the film, we always have Ed Tom to come in and explain to us that this violent existence is our existence as well and it's disgusting. I've always loved the approach of a character who looks back on life with regret and this is one of the best examples of that. Tommy Lee Jones was the perfect choice for this role, and he really hits that stoic manliness while also just being filled with guilt and borderline disgust over the state of the world. Except it's gotten to a point where it's not even disgust anymore, it's just depressed indifference. It's brilliant.Our look at these characters ends with Ed Tom detailing one of his dreams to his wife. In the dream, him and his father were back in older times, traveling in this mountain pass. His father rides ahead with a fire and a blanket, not saying anything as he passes. The road is cold and dark and hard to get through, but Ed Tom knows that once he gets through it all and makes it to his father, he'll be warm and taken care of. Everything will be alright. Then comes the film's now-famous final line, ""And then I woke up..."", with him coming back into our world. It's kind of a chilling ending, again commenting on the rough and ruthless state of our current existence. Back in older times, no matter how hard things got, you would know that everything was going to be alright in the end. There would be a fire and light to keep you safe and warm. But now, that doesn't exist anymore. He woke up and now he's not so sure that everything is going to be alright when he gets through that rough terrain. There might just be more.I feel like the film is two almost separate entities. There's the chase down with Anton and Llewelyn and the drug money, then there's Ed Tom almost acting as his own audience, coming in and just being marveled by the immense violence that these men run through during the film. In so many ways, this is a film that doesn't follow any conventional means, and in keeping with this it's one of the few films where we not only see the consequences of violence, we see the aftermath. It's not like a serial killer movie where the detective gratuitously goes through the blood and carnage to find a clue. Ed Tom rides in and just...experiences the cost of the violence that these men don't think twice about when they present it into the world.One of the most interesting aspects of the film comes in the form of Anton Chigurh. Classified by most as a ""villain"", the character for the large part of the film represents so much more than that; anarchy, the cruel and unpredictable act of fate and, most importantly, consequence. A lot of people see Chigurh as just this unstoppable evil, but it should be noted that the character only acts out of a response to the violence of the world. He is only a part of this world because the world requires him to be. Someone like Chigurh coming into existence is nothing beyond the consequence for a world that has become so lost in it's belief that violence is the ultimate answer.Although in certain scenes, particularly the now infamous gas station exchange, he simply represents the uncertainty of fate. All of your life you make decisions that lead you down certain paths, and making one wrong decision could lead you to an immediate and unexpected demise. Chigurh at times can be the ultimate example of this, with the simple choice of heads or tails standing between you and a grave. The scene near the end with him and Llewelyn's wife, Carla Jean is a great representation of this whole thing. She tells him that he can choose to leave, that it's up him and he responds simply by saying that it's out of his control. Fate isn't in anyone's control and whether you like it or not, sometimes there are choices you make that lead you down completely different paths and this story just happens to have that choice potentially leading to the ultimate path.This is perhaps my favorite aspect of No Country for Old Men, the fact that the film isn't conventional in any way whatsoever. We have a ""villain"" with absolutely no backstory, there's no sign of hope or bright light at the end of the tunnel, the film doesn't end with a bang but with a whisper, major characters get killed off-screen, nothing is safe here and nothing is predictable. I think that the best films are the ones where you have no idea what's going to happen, but you know that whatever it is, it's going to be unique and incredible. You don't know what path you'll get taken down, but you trust the director(s) to take you down it.","
            9/10
            "
"Wochlainn","17 February 2008","I thought this film was awful.It is good if you like to watch films about interesting characters and screenplay. But I like my films to be entertaining, well acted, with twists and original plots. I didn't mind the ending, and didn't mind the slowness too much (even though it went on forever) but I have to say, my ass was numb, I dosed off 3 or 4 times, it was boring, the plot was simple but just done differently (but in a bad way).If you suffer from insomnia - watch this film and you will be cured. terrifyingly boring. the best part is the end just because I can finally get out of the cinema. The cinema was divided into idiots who laughed every time someone got shot or something stupid happened (they liked the film) and the other half clapped and laughed ironically when it ended and all I could here was people saying ""I wouldn't mind having the last 3 hours of my life back"" and ""that was f****** sh***!!!""","
            6/10
            "
"TxMike","12 April 2008","I figure that I really like about two-thirds of the Coen Brothers movies. 'Fargo' and 'The Man Who Wasn't There' are a couple of my favorites. They seem to do best in movies where good and evil, serious and funny, are juxtaposed. This one is very interesting, but has a sort of open-ended finish that may upset some viewers.The movie starts with a narration by Tommy Lee Jones who plays small county sheriff Ed Tom Bell, not too far away from retirement. As in 'The Valley of Elah', he is superb here. His part of this story begins when they find a bunch of bodies out in the scrub land, apparently a drug deal gone bad.Josh Brolin is Llewelyn Moss, a laborer type of man who happens upon the dead bodies while he is out hunting for Antelope with a high-powered rifle. He finds the bodies, and the drugs, and wonders where the money is. When he finds it, in the large briefcase, it is two $$Million in $100 bill packages. He isn't wealthy and decides his best course of action is to keep it. However, since the bad guys end up with his personal information when in a change of heart he goes back to give water to a dying man, and he almost gets killed himself, he decides that he and his wife need to leave their trailer and run.Javier Bardem is the very menacing man with no moral compass, Anton Chigurh. He is out to get the money back and doesn't have any qualms about killing anyone he encounters, even if they do nothing to him. He chases Llewelyn across Texas and into Mexico and back.Woody Harrelson is excellent in a small role as Carson Wells who also chases Chigurh. Kelly Macdonald, who was so good as a teenager in 'Trainspotting', is Llewelyn's simple wife, Carla Jean Moss.One of my all-time favorites, Barry Corbin of 'Northern Exposure' fame, plays Sheriff Bell's older brother Ellis. It was 10 years ago that I was an extra in a movie, and had the chance to sit with Corbin and have a pleasant conversation as we waited for the sound guy to get ready.MAJOR SPOILERS: Llewelyn's end comes at a cheap motel, and Chigurh ends up recovering a good portion of the money. As he is driving, he is distracted and gets into a severe crash at an intersection, but he manages to limp away. Sheriff Bell retires and muses over there not being a place for old men in our country.","
            2/10
            "
"Tweekums","24 June 2013","When hunter Llewelyn Moss comes across the site of a massacre in West Texas he does something that will make life very dangerous for himself and those around him; he picks up a case containing two million dollars. Soon sinister killer Anton Chigurh is looking for him and wherever Llewelyn goes Anton isn't far behind; leaving a trail of bodies as he goes. Also looking for the pair is Sheriff Ed Tom Bell; a law enforcement officer who understandable has difficulty comprehending the violence he encounters.This is a contender for the best film made by the Cohen Brothers; the tension is maintained throughout and there are quite a few surprises. These surprises aren't clichéd twists but things one doesn't expect in films of course listing these surprises would spoil the film for first time viewers. There is a bleak feeling to the film; both because of the casual extreme violence and the sun-baked Texas countryside. Tommy Lee Jones and Josh Brolin are great as Sheriff Bell and Llewelyn Moss but it is Javier Bardem who is most memorable; his portrayal of the killer is frighteningly impressive; he isn't a musclebound heavy but still feels almost as unstoppable as Arnold Schwarzenegger's Terminator. It isn't just the three leads who are on top form; Scottish actress Kelly MacDonald loses her native accent and passes as Texan at least to my English ears. As the film reaches its conclusion the viewer will be left wanting to know what happens next for reasons that I won't spoil but left me quite surprised; so much so that I sat through the credits to see if there was a postscript there isn't.Overall I'd certainly recommend this to anybody who enjoyed previous films by the Cohens; just don't expect any laughs.","
            10/10
            "
"m_shankar20","18 February 2008","The film starts like a thriller. We meet Anton Chigurh (Javier Bardem) who seems to be killing for fun. Then we meet Llewelyn Moss (Josh Brolin) who finds a bag full of dollars. And then, Anton is chasing Moss. The film moves like a thriller. But unfortunately, it does not end like one.There is no history or reason to Bardem's character. He is pure evil. He is invincible. On the contrary, Brolin's character is real and vulnerable. This difference in their characters lends a demon-vs-human kind of feel to the story. But the second half of the film disappoints. Chigurh's chase and Moss' accidental fortune both end in nothing. Then there is Tommy Lee Jones character which I found added nothing to the storyline, other than dollops of philosophical musings.Javier Bardem packs in a powerhouse performance. The cinematography is fantastic. Coen brothers do create an interesting character in Chigurh. But all that are achievements in isolation. I failed to understand what the story was about. It would have been an interesting thriller with a more simpler and straight forward climax.","
            8/10
            "
"saadanathan","29 June 2021","""No Country for Old Men"" is a brutal masterpiece. It depicts perfectly the horror and violence that America lives in. Usually the Coen Brothers' movies are dark comedies such as ""Fargo"" and ""The Big Lebowski"". This time, Ethan and Joel Coen have decided to make a full dark movie in terms of: genre, image and tone.The movie centers around Llewelyn Moss (Josh Brolin), a hunter who finds two million in cash after stumbling upon a drug deal gone wrong. What may seem as a happy ending turns out to be a cat and mouse game between Moss, the cartels and Anton Chigurh (Javier Bardem), a hitman who is a psychopath. (no better way to describe him). The story follows Ed Tom Bell (Tommy Lee Jones), the sheriff of the town who investigates the case of Moss, Bell is supposed to represent the old generation of the country that had more morality, so it's because of the things he witnesses that he is retiring from his job, the world is too brutal for an old man like him, thus the title of the film.What most interested me was Chigurh's character, we as the audience see him only from the outside and know nothing about him, we know nothing about his background story nor how he became a hitman, his childhood or anything actually. He is definitely the type of character you want to explore more of. Overall this is a great movie, normally I wouldn't expect something brutal as this to come from the brothers but I'm mostly impressed.","
            6/10
            "
"abeach09","28 December 2007","At first, I thought this was a pretty good movie. I was entertained for most of it with good action scenes and was on the edge of my seat for a couple seats because of the suspense.However, once the movie ended I just gave a big ""WHAT?"" Did they seriously just end the movie like that? I do not understand how a writer could go through an entire movie about one plot of a guy chasing another guy...and then just end it with the cop who did nothing throughout the whole movie talking about his dream. Now I was trying to think about the symbolism behind the last scene and the only thing I could think of was that the dream signified that Tommy Lee Jones knew that the killer was coming for him next. He retired because he knew there was no use looking for the killer anymore because he was going to come after him. But in a movie like this, I don't think that is an effective ending. This wasn't some crappy multi-themed no plot movie. It had lots of action and a distinct chain of events plot and then it was ruined by the ending.Therefore, just wait til it comes to video because it is a solid movie but you are just disappointed by the ending.","
            7/10
            "
"jackgdemoss","11 September 2019","This film had been on my watch list for a year before I finally got around to seeing it. I was most impressed by the Coen brothers' ability to use the typical story arc for protagonists, antagonists, and supporting cast, and flip them on their head. I jaw dropped from surprise multiple times in the first act. This classic is a great watch.","
            9/10
            "
"grantss","19 April 2014","The Coen Brothers rank amongst my favourite writers/directors, regardless of whether they are doing comedy (Big Lebowski, Raising Arizona, The Hudsucker Proxy, O Brother Where Art Thou?) or drama (Fargo, Millers Crossing, Barton Fink, The Man Who Wasn't There). This is a Coen drama but if there is a Coen-drama formula, they have just redefined it, and indeed potentially rewritten how all thriller-dramas are written and directed. One of the most original movie structures and plots I have seen, up there with Memento in terms of innovativeness. Truly a modern masterpiece.","
            1/10
            "
"jtammyjas-1","2 December 2007","I kind of feel like I've been taken out on a date by some chick way out of my league who leads me on through the night then dumps me at the end for someone else. A part of me still wants to like her (this movie) because it showed such great potential. Both the main character, the Nam vet Moss, and the villain were impressive in their resourcefulness without being typical, over-the-top, Hollywood-style heroes and anti-heroes. I wasn't too impressed with either Woody Harrelson's or Tommy Lee Jone's characters, but they were secondary to the main contest. I was looking forward to the actual showdown though. Instead, Moss is killed by banditos, a scene which we are deprived of for some reason. The villain later kills Moss's wife and then, after an unrelated car crash, stumbles away and we never find out his ultimate fate. After the death of Moss and his wife (I still wasn't even sure at that point if Moss was really even dead), I thought, 'Ok, now it'll come down to a showdown between Tommy Lee Jones and the villain. Surely, he won't let him get away with killing the sweet, innocent wife."" Guess again! Instead, what we are treated to is this drawn out exploration of Tommy Lee Jone's internal and external relationships as he decides to call it quits! WTF is up with Hollywood?! Last weekend, I made the mistake of watching King's crapfest, defeatist ""Horror"" flick, The Mist, where all the main heroes have a suicide pact at the end rather than take their chances and fight to survive against the monster bugs. This weekend, I was treated to another defeatist ending where the aging sheriff calls it quits and decides to enjoy his pension rather than put his life on the line to kill this psychopath. Wow, there's some inspiration for the next generation... What's next? Harry Potter kills all his friends at Hogwart then himself?! 3 stars for the first 3/4 of the movie P.S. Yes, I understand ""real life"" doesn't always work out but I didn't need to waste $12 bucks and 2 1/2 hours to have it pointed out again for me. Thanks anyway.","
            10/10
            "
"Barky44","1 December 2007","I loved Fargo. It's on my own, personal Top 10. So I was very interested in No Country.The film starts out really promising. Local hick (Josh Brolin) stumbles upon the bloody remnants of a drug turf war, and slinks away with a satchel of cash. Creepy hit man (Javier Bardem) hops on his trail. Long-in-the-tooth sheriff (Tommy Lee Jones) tries to head them off before carnage ensues.For about the first half, the film has great promise. Some of the sneak, counter-sneak scenes between Brolin & Bardem (like the give-and-take around the cheap motel) are suspenseful and tense. The Coen brothers start to build intrigue upon intrigue within the drug gangs themselves, leading to some real promising encounters at the end of the film.Unfortunately, the Coens let this film fall apart. For some reason, they take the focus off the criminal suspense and on to Jones' Sad Sack character. All we end up hearing is his moaning about how ""it's so hard to be a sheriff these days"". They then let the interesting hit man plot die abruptly, suck all the energy out of the film, and it dies a quiet death. I actually fell asleep during the last ten minutes or so waking up during the closing credits.The Coens really lost their way on this one. It almost looks like they got bored with the film and wanted to wrap it up quickly or something. Why they drone on about retirement, I don't know.All in all, a poor attempt from otherwise capable filmmakers. 4 out of 10.","
            10/10
            "
"plpregent","20 October 2011","Not many films accomplish what No Country For Old Men does. Coming from the Coen brothers, this slice of western-influenced, 80's style storytelling just flows in front of your eyes at a slow yet enigmatic pace, delivering a form of tension that you rarely get to see in films nowadays.To your ears, this experience will seem very intense yet pretty minimal, especially in terms of music, which is pretty much absent from the ensemble, only to leave you with the calm sounds of the windy Texas desert, dry gun cockings, the brutal sound of Chigurh's infamous tank or silenced shotgun (doing bloody damage shown in all its graphic greatness!), among many, many others. Every footstep is a part of the experience, every gun shot sounds loud and lethal, every silence builds the tension, and the almost scientific pace of NCFOM.Nowadays, music dictating how you should feel and crescendos on queue with the jump-off-your-seat moments is a common thing. Music being absent, you are left with your own nerves, and the incredible tension generated by Javier Bardem's character, one of the coldest-blooded human beings ever portrayed on film, period. What ensues is so effective and precise, it's both completely badass AND cinematically stunning.You become quite worried about this poor kid, Moss, who's being ruthlessly chased by this complete psychopath who murders anyone stepping on his path without any visible kind of emotion. With basic yet brilliant subplots involving Moss' wife, the Mexican cartel, and an ageing sheriff losing control and confidence in this whole situation, this adaptation of Cormac MacCarthy's novel will simply blow your mind if you have the slightest interest in either western cinema, genuine writing and storytelling, or minimalist cinema.Hell, whatever your favourite genre is, if you're not expecting Transformers or some other MTV-style blockbuster and have a minimal interest in auteur cinema, No Country For Old Men's experience will exceed any of your expectations.Now, what I previously called a ''subplot'' is, in fact, the whole core of the movie. It's Sheriff Bell's part. Again, it's very minimal, but it does dictate the whole narrative line of this film, and gives it its aura, its magic feeling of old people getting constantly bullied by the young, which is exactly why this film is called what it's called. And why you get this narration at the start, while witnessing some crude and cold violence, committed by a young man. Through two young men's classic western pursuit, you get an old man's struggle with the pain of getting old and feeling obsolete next to these younger, meaner wolves.This is why the ending is what it is as well. And what an ending this is! Pure brilliance. Had me smiling in admiration for 20 minutes after the film ended.A brilliant piece of cinema, just as incredible as Fargo was. Yet these are two very different films, they both shine with irresistible brilliance. Congratulations to this top-notch cast, these two incredible film-makers, this genius of a man who wrote this story, and to the whole team behind this modern-day masterpiece.","
            9/10
            "
"smatysia","9 January 2016","Well, a lot of very strong opinions in the comments section. I'm guessing that the Coens would consider that a success. I thought that the film had some very strong points. Excellent acting from Jones, Bardem, Harrelson, Brolin, and Kelly Macdonald. Nice photography and sets. (I'm pretty sure that I have stayed at one of the hotels in Las Vegas, New Mexico that served as one of them) Some memorable dialog, that may have been lifted from the McCarthy novel. Some of the extreme nihilism was a bit off-putting, but that was obviously the point. A big problem was the ending. I hate to criticize a film for being unconventional, because formulaic endings can be bad, too. There is definitely a place for films with ambiguous or undeveloped endings, although that place is usually in French art-house cinema. I did find it in need of more of a point. Perhaps I missed it.","
            4/10
            "
"dumanbs-663-22864","10 August 2020","If you like long conversations with nothing tied to the plot, you may like it. otherwise don't get high expectations.","
            10/10
            "
"evanston_dad","2 December 2007","""No Country for Old Men,"" the Coen brothers' screen adaptation of Cormac McCarthy's nailbiter of a novel, is doggedly faithful to its source, which will please fans of the book, but which is also what limits it from achieving greatness. As it is, the movie will probably and deservedly be remembered as a minor classic, but that's due more to its execution than it is its subject matter. It's as accomplished as ""Fargo,"" still the Coens' best movie in my opinion, but it doesn't carry a powerful message the way that film did, or have any characters who make a lasting impression.Josh Brolin plays a Vietnam veteran living in Texas sometime in the early 1980s who comes across a satchel of money ($2 million to be exact) at the scene of a drug deal gone bad. He takes off with it, his arrogance leading him to believe that he will be able to outsmart whoever comes looking for it. Who comes looking for it is Anton Chigurgh, a relentless psycho who's as untraceable as he is unstoppable (played by Javier Bardem). Tommy Lee Jones plays sheriff Ed Tom Bell, who provides the film with a voice over narration in which he laments the state of the world and the awful nature of crime in his day as compared to those of his dad and granddad, both sheriffs before him. In McCarthy's novel, all of this is told in clipped and deadly serious language, and it all feels more full of philosophical import than it is; it's not until you've put the book down and start thinking about it that you realize how lightweight it is. I was interested to see if the Coens would bring any depth to the material that wasn't inherently there. They don't. Therefore, the movie is supremely engrossing and suspenseful, and I hung on every scene and image they put on the screen, but it didn't feel like an important movie to me. On the other hand, who says that every movie has to be important? The Coens bring some of their trademark ghoulish humor to the film, which was welcome, because I thought McCarthy could have lightened up a bit himself in the novel. The film feels oddly unemotional, mostly because all of the principal action revolves around characters who aren't remotely sympathetic (including Brolin's, who's a bit of a jerk really, when you think about it). The warmest character in the film is Brolin's wife, played in a lovely performance by the Scottish actress Kelly McDonald, but her part is tiny, and the character herself has little to do other than look perplexed or suspicious. I thought Bardem lacked the menace necessary to pull off Chigurgh, who's more of a supernatural representation of evil than a real character; I couldn't help but think what Benicio Del Toro could have done with the role. And Woody Harrelson pops up miscast as a hit-man, in a role as pointless in the movie as it is in the book.But again, all of these weaknesses were things the Coens inherited from the source material. They've made the best movie possible of McCarthy's novel, and ""No Country for Old Men"" easily joins ""Fargo,"" ""Blood Simple,"" ""Miller's Crossing,"" and ""The Man Who Wasn't There"" at the top of their canon.Grade: A","
            1/10
            "
