"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"dworldeater","9 February 2015","Kurt Russell and John Carpenter collaborate again in this frostbitten masterpiece of extraterrestrial terror. Kurt is the lead and the film contains an excellent ensemble all male cast. In this horror/science fiction story and sausage party, our cast and film makers deliver the goods. They are a twelve man research team in Antarctica and have discovered that a shape shifting alien is capable of imitating anything and infects and imitates its host. If it reaches civilization, it could mean the extinction of all life on planet Earth. The special f/x by Robert Botin are state of the art and truly remarkable. The tone of the film is stark, apocalyptic and dead serious. The atmosphere is cold and tense, enhanced to great effect by Ennio Morricone's brilliant score. Performances by the cast are very solid and another one of my favorite actors Keith David also appears and gives our lead, Kurt some competition as alpha male of the show. Keith David also worked with John Carpenter on They Live, another classic and huge favorite of mine. This was the first film which John Carpenter refers to as his apocalypse trilogy. The three films have nothing to do with one another, but deal with a potential end of the world situation in different ways. The other two films are Prince Of Darkness and In The Mouth Of Madness which are both very good as well. The Thing is one of his best films and you can feel the coldness and isolation as this group of men struggle for survival on this Antarctic glacier. Great winter viewing and goes down even better for yours truly with some hot chocolate and sponge candy as snow rapidly falls.","
            10/10
            "
"Danielpotato","23 December 2016","The film's proposal is similar to Alien's (1979) proposal: a group of people have contact with an alien being, someone gets infected and then it's a hunting game between cat and mouse.What I like about movies in the 80's is that filmmakers do not waste time with unnecessary things and go right to the point. There is no mystery here. A human among the group gets infected and the group has to know who became infected.Killing the Thing in the process, it is therefore necessary. Unlike Alien, The Thing tries to create an atmosphere of mistrust in the team, and this raises doubts, creating for this a great aspect in the narrative of the film, to see the human distrusting of each other between the group companions raises the tension to the limits. The tension of the film is constant and the characters are friendly enough so we want to know about them. Be concerned about their fate is good enough to care about these characters.The filmmakers do not try to put any political messages, nor do they want to manipulate the audience. It's a great and straightforward horror movie with sci-fi to mix. It is a survival movie at its best. Unlike Arrival, who tries to pass the message that we have to unite (all nations), otherwise We will not survive. There is something greater here in this movie. A great movie to have fun in the sense of the old B-movies, but also it does not forget that our most basic instinct is survival and when we unite, forgetting our differences (as a group of Individuals, not nations), for the sake of our survival and our well-being, the human race shines in the most intense sense possible. The cooperation between several elements, to come out alive from a complicated situation. No political messages or no unnecessary melodramas (aka Interstellar).I just think the ending was a bit rushed, and needs some more focus on the final elements (characters) of the group. But the filmmakers went straight into the action and the big explosions, unlike Alien, where the tension accelerates to the very end and never stops. On the contrary it accelerates and increases. In this case, I consider Alien a superior film to The Thing (1982). Nonetheless, this movie is still a great horror movie with sci-fi elements, which makes it a great survival film. It's a great film to have some fun.","
            9/10
            "
"thesar-2","27 September 2016","If Man is a predator, and he is, and there's a prequel to this rebooted Antarctica-based movie also named 'The Thing,' isn't this also another Antarctica-based prequel to a rebooted movie named 'Alien vs. Predator?' Mindblown.Not really, but they do say imitation is the greatest form of flattery. Ba-Da-Bum, thank you I, or whoever copies me, will be here all week.They also say this is the best remake of all-time as well as the best horror movie of all-time. While I disagree with both statements, it's still one helluva good movie. It's essentially 1979's Alien on Earth, but less concentration on the characters. Where Ridley Scott's movie really defined the victims in space, this one was all-but a slasher movie where very few of the men (and yeah, only men) had enough personalities to distinguish them to remember their names. Sure, I recognized some of the actors from other films, and the always-excellent Kurt Russell stood out, most of the researchers were just body counts.The movie revolves around said researchers segregated in the Antarctic when the title character shows up to replicate anything it comes in contact with. Paranoia ensues between both the men and the audience on who is ""The Thing"" and who is for real. One by one, they're taken apart, sometimes literally and it's up to the strong and smart to outthink the THINGNow, I've seen this movie before many years ago and more recently, I saw the prequel in 2011. I liked both, and still have yet to see the original from 1951. I can imagine the original's total camp from that sci-fi, alien vs. the world-era. In addition to so many things I liked about this movie was the (I suspect) homage in the opening credits where a generic flying saucer, or U.F.O., comes crashing down on Earth. So cheesy in an otherwise incredibly inventive and ahead-of-its-time feature. Nicely done, Mr. (Director) Carpenter. I know the background. I know this was Carpenter's pet project since he made my personal favorite horror movie, 1978's Halloween. I also know they made the entire set themselves – prettydamnimpressive. So kudos to Carpenter and gang for such a remarkable and non-modern, CGI-feat. We don't get real filmmaking like this today and I, like most film- buffs, miss terribly. Sure, CGI is most cost-effective, it's just not as effectivevisually.While the two biggest issues I had with the film upon my initial viewing was the paranoia – ""Who Is The Thing?"" got kinda tedious (until they straightened that out) and at times, they seemed to be making things up as they went along (i.e. What Special Creature Effect Can We Come Up with Next,) the enormously original ending, or last few frames, made up for any shortcomings from my own end. LOVED THE ENDING. Overall, it's an absolute classic and refreshing to revisit from time to time. Completely timeless, it can be seen many years from now and still have the same effect as it had almost 35 years ago upon its initial release. This well paced, tense and never boring film is completely recommended for not just horror buffs, but movie-lovers, as well.***Final thoughts: I have to find that YouTube video again. I remember seeing a review of this in which they showed a bunch of comparisons to the original and made fun of how many doors the characters entered through. Now thatwould be a fun way of (mostly) watching the original without having to put up with cheap, early 50s FX.","
            7/10
            "
"BobbyGuts","25 June 2019","An Intensely eerie tragedy with gut wrenching suspense. Carpenters nightmarish craft leaves a sickly stain. Proof that real horror doesn't need CGI, a complicated plot or evil spirits.","
            8/10
            "
"ugothereur-548-496417","4 October 2021","Maybe they're sick of CGI and fine the film's first rate practical effects refreshing? Could be, but the truth is all the criticism The Thing received in1982 is still valid. Messy, muddled scripting. Unfocused direction, lethargic editing and scoring, and unsympathetic characters make it impossible to create any real suspense. The effects are the star, and that never nade a Transformers movie worth watching. The best scene in The thing is the blood test sequence, and that's because the cutting of the fingers was simple and identifiable. It was human unlike the characters and certainly unlike the film.Dean Cundey's photography and Rob Bottins practical effects are brilliant, to bad they were surrounded by mediocrity in the other departments.Stick with the 1951 original. It's superior film. One in which you'll care about the characters and real suspense ( not repulsion) is on display.","
            8/10
            "
"tyer-06317","22 November 2018","Movie is wonderful. Story is good, moves well and keeps you interested all way through. Characters are very interesting and you feel like you know everyone and that each one has his own special place and duties in the movie.Atmosphere is what gives the movie a leg up on many many other movies. Many have commented on that before.I wanted to add that what in my opinion gives this movie a very slight edge over Alien is that it is not as claustrophobic. Not everything is confined inside the buildings all the time. Action steps outside a little which feels like danger is not as controlled and might actually get out of there.Another thing is that since the action happens on Earth, albeit on a very remote place, it seems like horror could have an immediate, quick and devastating effect on the entire population. It feels defenitely more humane and natural than the Alien movie.","
            9/10
            "
"ferbs54","3 June 2020","It is a debate that my buddy Jack and I have been having for decades now: Which is the better version of ""The Thing""? The original classic from 1951, actually entitled ""The Thing From Another World"" and directed by Christian Nyby (and, it is conjectured, Howard Hawks), OR the 1982 remake directed by John Carpenter? People who know me, and of my love for all things pertaining to 1950s sci-fi, as well as my dislike of unnecessary remakes, will perhaps be surprised to learn that I have always been the champion of the latter film. The original, I have long maintained, is a slow-moving, overly talky affair that is only sporadically punctuated by a few bursts of excitement. Its overlapping dialogue, although realistic, is often incomprehensible, and its central monster something of a letdown, as played by James Arness with clawed hands. But perhaps my central attack on the film is the fact that it is hardly in keeping with John W. Campbell's terrific novella of 1938, ""Who Goes There?,"" on which it is based. Campbell's Thing was a shape-shifter that could assume the identity of any person who it assimilates, and his tale was one of intense paranoia, with none of the men in the Antarctic station near where the Thing had crash-landed sure of any of his fellows' true identity. The original film threw out that shape-shifter angle and instead turned the Thing into a vegetable humanoid; a ""walking carrot,"" as one of the characters calls it, which for me has never been nearly as frightening a proposition. My opinion of the '51 film, to be fair, was ticked up a notch recently, when I got to see it on the big screen in a brand-new print that both heightened the visuals and made those overlapping sentences easier to follow. And to be honest, that original film still does contain two scenes that are amongst the very best of '50s sci-fi: the one in which the scientists form a circle about the perimeter of an alien spaceship buried in the ice, and the closing scene, with one of the characters telling us to ""Keep watching the skies."" Still, there is that walking carrot. Anyway, my feeling has long been that Carpenter's remake, which does indeed present the Thing as a shape-shifter, is both far more intense and closer to Campbell's vision. I had only seen this remake once before, with my buddy Big Al on a stormy afternoon, at home, back in the late '80s, but had never forgotten its power. And a recent rewatch has only confirmed for me which film is the superior shocker.Carpenter's film opens with a most memorable sequence, as two men in a Norwegian helicopter pursue a Malamute sled dog across a snowfield in the desolate Antarctic, firing at it with a shotgun all the while. Their pursuit ends in disaster when they finally land at the Americans' National Science Institute, Station 4, with its 12 male occupants. One of the Norwegians is killed when he attempts to chuck an explosive at the fleeing mutt, while the other is shot down by the station's commanding officer, Garry (Donald Moffat), in the belief that the Norwegian has gone mad. The poor mutt is taken in by the Americans and placed in a kennel with other dogs...a big mistake, as it turns out. Before long, that mutt is seen to slowly and horribly change, absorbing its fellow canines and morphing into some kind of alien monstrosity. It is quickly flamed out of existence and later autopsied by the group's biologist, Blair (Wilford Brimley). The station's chopper pilot, MacReady (Kurt Russell, who had already appeared in Carpenter's cult classic Escape From New York and would go on to star in his Big Trouble in Little China and Escape From L.A.), and the station's doctor, Copper (Richard Dysart), fly to the Norwegian base and find it deserted, except for an incredibly yucky-looking humanoid who looks to have been burnt to a cinder. Before long, and after discovering the remains of a crash-landed spaceship that had been buried for 100,000 years in the ice (yes, a scene that rivals the one in the '51 film), the truth becomes apparent: What they are dealing with is an alien shape-shifter who can assimilate any of the men on base and replicate them perfectly. Can any of the men trust any of the others now? Who is a genuine human, and who an alien monster? And there are more dire matters to consider, as Blair discovers. If allowed to reach civilization, this Thing, within 27,000 hours, could conceivably take over all life on Earth....The promotional poster for the remake of ""The Thing"" proclaimed it to be ""The Ultimate In Alien Terror,"" and Carpenter & Co. surely do bust a literal gut here to make the film a horror to behold. The special FX by Rob Bottin (who had worked on Carpenter's ""The Fog"" a few years earlier) are truly remarkable; both disgusting to look at and fascinating to behold. And indeed, this is surely not a film for the squeamish, the viewer being treated to such visuals as an arm being stitched in close-up, a shotgun blast to the face, that horrible-looking corpse at the Norwegian station and the intensely gross autopsy of same, finger slittings, and, most famously, the ""chest chomp,"" in which Copper's arms are bitten off by the alien creature as he performs a defibrillation on what he had believed to be a fellow human. Every manifestation of the Thing is both horrible and hypnotic to behold; you will not believe when the creature's stomach starts to sprout mouths, or when the head of its latest victim sprouts spider legs and begins to crawl away! Carpenter's direction is typically intense; the script by Bill Lancaster (whose only other screen credits are for two of the Bad News Bears movies, of all things!) is taut and no-nonsense; the film's score by the maestro, Ennio Morricone, is atmospheric and memorable; and the cinematography of the picture by Dean Cundey (who had already worked with Carpenter on both ""Halloween"" and ""The Fog"") is just gorgeous to look at. Filmed in part in the Tongass National Forest in Juneau, Alaska and in Stewart, British Columbia, this film really does convince the viewer that he/she is in the frozen Antarctic. The film is what the Campbell novella originally set out: a self-contained crucible of intense paranoia and mistrust. And it is never more intense than in the scene in which the men, to ascertain who is what, submit to a blood test; a scene taken straight out of the Campbell work. In the film, as MacReady takes a heated wire and dips it into each blood sample, the viewer waits in tense expectancy. And when MacReady finally does dip that wire into the alien blood sample, the viewer will most assuredly jump out of his or her seat. It is a supremely well-done scene, followed by an appallingly horrific sequence of events, and this segment of the film alone easily excels any single scene in the original film for intensity and scares. The Thing here is a true monstrosity, hardly a walking vegetable, and whereas the 1951 picture would dish out maybe two scenes in which the men confront their alien menace, the 1982 film gives us many, including a socko and explosive conclusion. Kudos to Kurt Russell here, for his terrific portrayal of the icy MacReady, and to the filmmakers who decided, after much back-and-forth deliberation, to end their film on a note of distrust and uncertainty.""The Thing,"" after its June 25, 1982 release, proved to be only a fair performer at the box office, pulling in around $20 million after being produced for $15 million, but to be fair, it had a lot of competition in the theaters that summer. ""E.T. The Extra-Terrestrial"" had been released the month before, and its cute and cuddly alien would help turn it into a box-office megasmash. On June 4th, ""Star Trek 2: The Wrath of Khan"" had been released, to the great delight of all Trekkers everywhere. And on that same June 25th, Ridley Scott's future cult item ""Blade Runner"" was released, as well. Of those four films, ""The Thing"" would result in the most critical lambasting, both for being an affront to the original and for its yucky visuals. But the years would be kind to it, and the film today is revered as something of a classic in its own right. And to be quite honest, I quite prefer it as a work of cinematic art over both ""E.T."" and ""Blade Runner,"" although hardly as much as ""Trek 2,"" which I still love to bits. This most recent watch of the remake has only confirmed my long-held belief that while the original film does have much to offer, talky and static as it is, Carpenter's vision is the one that I prefer. It is a film that puts the viewer through the proverbial wringer, and the after effects of watching it will linger for days. Yes, the 1951 picture got there first, and will forever be deemed, justly or not, as a classic (and no, it does not even crack this viewer's Top 10 Greatest Sci-Fi Films of the 1950s list), but the Carpenter film is the one with the power and the scares. It is one of the very few remakes that I find preferable over the original (another remake favorite of mine is the 1941 version of ""The Maltese Falcon,"" by the way), and that should tell you something....","
            4/10
            "
"evilasahobby","7 March 2003","Less than successful on release, ""The Thing"" is a horror film that really stands the test of time. Its special effects (which are key to the atmosphere of the film) haven't dated that badly at all and don't distract the watcher from the film with too much obvious ""fakeness"". That's not to say everything looks ultra-real, but given that two decades has passed since the original release, this movie has done pretty well.The major attraction to this film is its atmosphere. Stuck on an ice base with an alien that can impersonate anyone, a type of claustrophobic paranoia starts to take shape. This is aided that characters will disappear for long times only to reappear later and not all the action is shown - the audience is never quite sure who hasn't been contaminated.""They Thing"" is a seminal horror film that relies on tension rather than gore to draw the audience in. It's a pity that not more horror directors haven't learned from this film (and what's even worse is that Carpenter himself seems to have forgotten too!).","
            9/10
            "
"TBJCSKCNRRQTreviews","19 March 2009","This is a serious injection of pure paranoia. If you don't get anxious and ask important questions about what exactly happens that we don't get to see, and when, during the course of this, then you, my friend, were not properly engaged, and, let's be brutally honest here, this film probably wasn't meant for you(and hey, that's no problem, nothing is for everyone). A lot of debate is possible over the answers. And that's part of why this is so enormously terrifying, and what keeps this working for the audience, even with many viewings. It's difficult to be certain. The plot is marvelous, and its progression feels natural without being predictable. The concept is well-thought out, interesting and fascinating, and the execution does not disappoint. The pacing is spot-on, there is not a misplaced moment to be found in this. When this intends to be, it is rather intense. The atmosphere is expertly crafted, and builds at the proper speed, never rushed. The tension is so thick you can practically *see* it. The gore is plentiful, and while quite frightening, it isn't the point, nor does it ever feel like it is. And whether you like them or not, ya gotta admit, they look pretty darn good for when they were made. All the special effects in this do, almost entirely on account of Rob Bottin, the newcomer who literally exhausted himself creating them. The key is the balance, how far you push the shocks, and John's got that down to a science. The humor is of the same type and close to the same amount as his usual efforts. The acting is average or above. The characters are sufficiently developed and varied. The dialog is well-delivered and well-written. The mood is helped by the brilliant composer Ennio Morricone, who applies his talent, and puts together music that fits Carpenter perfectly. If your nerves are not in tattered rags before this is over... see the beginning of this review. All of these things together... the isolation of the people and the setting, the long, claustrophobic hallways, the genuinely successful scares, the gruesome violence and the haunting, unsettling score... it creates a strong horror piece which still holds up today, and which manages to get jumps out of yours truly, after having watched it around a dozen times. The DVD holds a feature-length behind-the-scenes documentary and a commentary track with Kurt Russell and the director, who are cool to listen to together, and which is both entertaining and informative. The menus are a tad flat, and one can tell that the release was done years after this hit theaters. I recommend this movie to fans of all that were involved in making it... in particular the man who helmed it. 9/10","
            10/10
            "
"jack_o_hasanov_imdb","27 August 2021","One of the classic movies of the 80's.An interesting movie.","
            2/10
            "
"AbhiMathews","26 October 2014","The Thing is certainly a creature to fear. Its transformation capabilities yield it one of the strangest yet most powerful weapons introduced to the horror genre. The vulnerability of a population of any size certainly makes the Thing a being with infinite (chaotic) potential and one to hold in high regard.From the eerie soundtrack to sharp moments, The Thing certainly has the inner workings of a classic. Despite the great technical qualities, I was generally unmoved by the film. Although the oddity and atmosphere in the Antarctic was entertaining throughout, it was rather dull than pure excitement.The haunting and supernatural plot combined with the scary scenes and chilling vibrations surrounding every movement ensure a moment should not be missed. But alas, it was simply not a movie for me.","
            8/10
            "
"johnathaandoe","17 June 2021","What's there to say about The Thing? It's truly a near perfect film.The dialogue is excellent, as is the camera work and direction by Carpenter. The movie leaves many hints on how the character was a Thing in the film. The special effects are incredible, the best in movie history. There, I said it!I HIGHLY recommend this masterpiece!",NA
"lovintennis","25 September 2017","It's stupid how the wonderment of whether the U.S. just went to war with Norway after the opening shooting scene. Except for the guy who shot the foreigner through the window, they all could see how the foreigner wasn't after them, walking right past them with his rifle; he was after the dog. He'd even tossed the grenade away once he saw that the dog was around PEOPLE.",NA
"ChoiBaby","30 March 1999","A thoroughly enjoyable horror masterpiece conceived by the one and only John Carpenter (HALLOWEEN, ESCAPE FROM NEW YORK). THE THING is a great horror movie with plenty of spine tingling chills, and much genuine suspense to keep you on the edge of your seat. State-of-the-art special effects and make FX provided by Rob Bottin (ROBOCOP, TOTAL RECALL) help propel THE THING above the usual films of the science-fiction/horror genre.""The Thing"" has been discovered by a dozen explorers at the Arctic. They've made a startling unveiling of a mysterious life-form...but little do they realize the destructive capabilities of this creature. This alien creature is so malevolent that as it mutates, it assimilates the form of its nearest, most unlucky victim. Later, the creature masquerades itself as whatever the life-form it has consumed and deformed. The leader of this expedition, Kurt Russell (STARGATE, SOLDIER), must deploy the explorers into employing ways to stop this alien mutant before it's evil spreads into worldwide, global proportions.  However, as the toll rises, any one of Russell's colleagues...may in fact, be part of the demon already...THE THING is an engrossing horror film with some of the most grotesque special effects seen on the screen. The literally eye-popping effects include melting faces, cremations, walking heads, deformity, heads bursting out of stomachs, and other sequences too gruesome to print in words alone. THE THING though, has been sadly criticized by film connoisseurs as merely exercise of disgusting special effects.  In my sincere and humble opinion, THE THING is a film with more substance than what most movie critics have said.This film is a parable.  The expedition must learn to trust one another and stick together in order to essentially survive. Another interesting aspect about THE THING is that this movie shows what would happen if fear and isolation conquer a whole group.  The consequences are devastating, people end up fighting each other and debating violently, instead of trying to work together to alleviate the problem.  This film conveys a lesson saying that trusting one another and teamwork are the two main components for survival against the odds.  Without those two traits, then everything else, even technology itself...is meaningless...THE THING is a great movie to watch in the dark during midnight. You will be guaranteed to jump out of your seat at least a few times.  THE THING delivers its fair shares of shocks and jolts.Although the story-line in this film is not very efficient, it doesn't distract from the tension and suspense of this movie. If you enjoy truly frightening horror films with AWESOME special effects, then THE THING is a highly recommended movie perfect for you.WARNING: If you have a modicum of squeamishness inside you, then steer clear of THE THING.  Otherwise, get ready for an exciting and suspenseful presentation.  Plenty of effort integrated into this film, thanks to the direction of John Carpenter, and the believable performances of the main characters including Russell, Wilford Brimley, Keith David, Donald Moffat, Richard Dysart, and the rest of the cast.RATING: **1/2 out of ****.",NA
"jgreed-49807","18 August 2019","I have watched this movie on an average 5 times a year since 84/85. I can quote it, my dad does it a lot. ""Cut me loose"" or ""ill kill you"" etc. love this movie. The ending is awesome. Classic. The original 1950s version sucks, but the 82 version pays homage. The 2011 version was ok, no originality of its own however. But this 82 version was pure cinematic gold. How this film wasn't appreciated when it first premiered is beyond me. Thankfully my dad was a film aficionado and exposed me to this gem decades ago.",NA
"blanbrn","16 November 2018","Always been a fan of horror and sci-fiction movies, and plus almost always like the works of John Carpenter, finally watched this cult classic 1982's ""The Thing"". And I must say clearly not the greatest or far from the best of John's works, still it entertained for it's blend of suspense and finding the unknown.Certainly a different type of film the plot is set in the winter of 1982 in a Antarctic research station and things goes crazy when a helicopter fires and a dog is killed. All of this leads to the discovery of a creature who's been buried in the snow. And once discovered gore and blood like transformation is wrecked upon everyone as it's like life changing forms of the body! Look for some early work of Kurt Russell in this chiller.",NA
"h-28658","25 May 2020","Kurt Russell and Keith David really did justice to their characters and on-screen rivalry. John Carpenter is a legendary Director for a reason and the thrill and suspense of this piece makes it a masterpiece.",NA
"Dar Star","3 October 2020","Yawn. The 2011 version at least benefits from some needed CGI. This puppet fest was a bore. The characters are not developed at all. Way overrated.",NA
"davidmvining","31 August 2021","Wow, John Carpenter really loves Howard Hawks, doesn't he? Well, he was hired onto this project after it had been through several drafts, managing a new draft written by Bill Lancaster, and didn't originate the idea, at least. Still, what Carpenter helped script and ended up directing is an ideal remake. Returning to the ultimate source, the short story ""Who Goes There?"" by John Campbell, Carpenter recast the whole concept with a twist while firmly planting the new film in a new time, never feeling like he's just repeating what Hawks and Nyby had done before in The Thing From Another World.One of the key differences between Carpenter's remake and Nyby's original is in terms of its construction. The original starts away from the remote, icy camp and moves into that team finding the alien trapped in ice. The remake starts with the creature having already been dug up, torn apart a Norwegian camp, and arriving at the American camp with our heroes in the form of a dog. This is important for one big reason, the monster is incredibly different. In the original, there was just a monster (that apparently looked like a carrot in color) that needed defeating. In this remake, pulling more from the original source material, the monster is vastly different, able to morph from one shape into another as it absorbs the essence of other creatures. There's a lot of questions that arise about how it does it and how perfectly it can hide in its form, and the movie, having the refuse of a previous encounter to sift through, provides those answers on the front end of the film.The dog runs into camp, the final Norwegian dies by a gunshot to the head, and Mac (Kurt Russell), the helicopter pilot, flies to the Norwegian camp to investigate with a couple of others. There, they find the half-burnt remains of something. There are distinct signs of human appendages and two heads melting into or away from each other. This is obviously not human, and we get a scene where Blair (Wilford Brimley), their biologist, dissects it, finding perfectly normal human organs inside. This is telling us that whatever this thing is, it's not human and it will look human down to its organs. There will be no telling it apart from anyone else. It's great that this information is introduced early because once the questions about who might or might not be the creature, we're not bogged down with questions of how. We already know that.The dog wanders the enclosed hallways of the camp for a day, and there's something to be said about the dog's performance. I guess I wouldn't have thought of this if I hadn't had my most recent watch of this film with my visiting mother (the movie was her idea) who noted it as we were watching, but there's an eerie quality to the dog. It's too calm, collected, and still to be real. How it steadily wanders the halls, eventually choosing a room to go into, or how it stands perfectly still at a window looking outward is off-putting. Anyway, after a day roaming the camp, Mac tells the dog handler Clark to put the dog with the rest, and things go pear shaped quickly. Alone with the sled dogs, the creature changes shape into an amorphous set of tentacles, jaws, and flesh, spraying dogs with liquids, grabbing them and absorbing them while chaos erupts.This points to another of the film's great attributes: the creature effects. Done by Rob Bottin (with some work by Stan Winston), the creature work is amazing. The wide variety of manifestations of the creature represent months of work, and there's a fleshy, other-worldly quality to all of it that unites them as one. Everything changes from one situation to the next, but they all feel like they're part of the same thing at the same time. My favorite is the variety of effects that make the head independently crawl away from the burning corpse. So well done and creepy.To get to that moment is a series of steadily increasing doubts that each man has about everyone else around them. It becomes obvious that no one can truly trust each other, especially after the doctor proposes a blood test that would identify the creature and the store of blood gets sabotaged. No one knows who does it, but suspicions are directed in some specific directions at the same time. An admirable element of all this is that we, the audience, are completely in the dark about who is or is not the creature, as much as anyone else in the movie, and it never feels like a lie. It never feels like Carpenter is artificially keeping information from us, even though we see the moment that leads the dog to infect the first person in the camp but we can't see who it is. It never feels like a lie to us. Instead it feels like we're reaching the edges of perception based on point of view that's pretty solidly set in the film. Most of it is told directly from Mac's point of view, though we do move in and out of it here and there, and it never feels like a cheat.That lack of clarity about who is who is the ultimate source of tension in the film. We're never sure if anyone can be trusted, and there are moments where we even begin to wonder about Mac, even though we've walked most steps along with him. The centerpiece of creating clarity amidst the confusion is the blood test scene where Mac takes blood samples of everyone and uses a hot needle to see if the blood will react violently in response. It's an amazingly tense sequence because we honestly have no idea what's going to happen. One of them, at least one of them we figure, has to be a creature, and we don't know who. We also don't know how its blood will react or how it will react if exposed. It's also remarkably cleanly filmed, providing a very clear sense of geography around the room that helps to hide some of the special effects when they pop up.There's a remarkable professionalism to the filmmaking in general here. That's a way of saying that this movie simply looks great. There was something about the generation of filmmakers that came about in the 70s that gave them this great combination of old school aesthetics with new school sensibilities. Like how Coppola's The Godfather is rather perfectly framed from beginning to end but focused on a more grounded, dirtier, and more detailed violence than gangster movies of the past, Carpenter's The Thing has the roving Steadicam shots of a new filmmaker while framing several men in small spaces without every losing sight of the focus of the scene, helping to keep the variety of men separate in our minds. This extends into the special effects sequences where the detailed puppets are filmed in the perfect light to keep them looking real and terrifying at the same time.And what do I think of the ending? Both are human and are going to die a very cold death. They won, and they will die heroes in the cold.",NA
"Darth_Osmosis","25 May 2018","The best sci-fi/horror movie I have seen! The U.S. outpost in Antarctica provides a great setting, isolation and cold create a perfect atmosphere for this kind of film. Some of the best practical effects aided by great lighting bring to life one of the most fearsome and creative creatures to hit the big screen! The cast of characters is great and very memorable. The ending is really good!",NA
"ElMaruecan82","3 May 2018","In ""Night of the Living Dead"" (spoiling paragraph), the lone survivor ended up being shot as randomly and mercilessly by a posse gunman who didn't even give him time to say ""I'm not like them!"". The guy looked like a racist asshole but we can ask ourselves if the emergency or the pressure were too big to take a chance. One of the most wicked aspects of John Carpenter's ""Thing"" is to make the gunman's point in a way that brilliantly betrays our own inclination to distrust.It starts with a helicopter firing gun at a running sled dog in Antarctica, we can't sympathize with the shooter, and when the dog makes it to that camp, we're almost relieved. Then the helicopter lands, and the man with the rifle, a Norwegian, starts shooting again uttering incomprehensible words for the camp members, all American. Of course, he was warning them about the dog, but he didn't realize he was endangering himself and a bullet hit him before the realization. Garry (Donald Moffat) isn't your typical trigger happy guard but he didn't trust the Norwegian. This is distrust's establishing moment as the pattern-instinct that will drive the plot and command most actions.Lack of trust or refusal to trust... the merit of John Carpenter is to have brilliantly exposed one of humanity's most detestable traits in a powerfully metaphorical story brilliantly dressed up as a horror movie but closer to the spirit of the original novel ""Who Goes There?"". Indeed, to call ""The Thing"" a remake is an insult, if anything this film highlights the limitations of its predecessor. While in the black-and-white film, the all-clean-cut American team had all their members sticking together against a clearly identified Frankenstein-like enemy, here, you'd better not watch the skies but anyone around you, which is enough to fuel the atmosphere with pure paranoid terror.Literally, they had another ""Thing"" coming, the alien has no place to hide except for hidden organisms, which means dogs or eventually humans whose shape it can imitate and recreate. The original tag-line said ""Man is the warmest place to hide"" before it was stupidly changed to ""The Ultimate Thing in Alien terror"" milking on Ridley Scott's success while the film was a whole new experience by making humans the potential containers of the ugly creature. Carpenter reconciled between Scott and Romero's concepts with the background of the 1951 film more convincingly restored, and the result is both visually stunning and captivating. Even the cold and the solitude were powerfully rendered. Hell, even the dogs act well.Yet the film was criticized for its overuse of gory effects. Personally, I thought they were so spectacular and effective they should have beaten ""E.T."" (""The Thing"" wasn't even nominated) as if Spielberg reinvented the wheel after ""Star Wars"" or ""Close Encounters"". It's not just about the practical effects but the way the corpses and hybrid-versions of the Thing looked like real biological structures in their gruesome and grotesque way and pushed repulsiveness to eleven without undermining the realism. On the contrary, they made the original lose any credibility with its ""man in suit"" villain. The film was also criticized for its lack of characterization and this is why I have to play the devil's advocate again. Granted Kurt Russell plays the bad-ass hero with the right intuitions and the other cast members seem to fulfill a few archetypes, there's never a moment where the acting feels unrealistic, everyone is aware that they are in a situation where splitting up is the worst option yet the turns of events always force them to split up causing the suspicions to reappear, it's not contrivance, it's brilliance in a twisted way. And by the time Blair (an unrecognizable mustache-less Wilford Brimley) realized the apocalyptic implications of the Thing, it was too late, and even with a buddy-system, they couldn't trust each other under that eschatological pressure. It's easy to sit as viewers and be all analytical about it, but maybe some of us would have hidden in the safest place to avoid any contact, hence endangering ourselves even more. I think the film played it real enough so I could find it plausible... starting with defensive moves that enhance the danger and then strategies to sabotage the Thing's plan while leading to other tricky situations. And everything leads to that sequence where Charles Hallahan's belly literally snatches Richard Dysart's arms and the head turns to a spider-like monster, this scene is delightfully hideous, so is its enthusiastic retelling in the ""making of"" film. We've reached the film's high point and it's immediately followed by the blood test; perhaps one of the most riveting and suspenseful moments from any horror movie. It's not just in the outcome but the way eyes' glances and death glares are exchanged and when you see this scene a second time, you realize that the ""trusting"" issue is the spice that makes the meal so delicious. They don't want to trust each other but the most nightmarish aspect of their situation is that they must do it. And to close the ""trusting"" arc in the most satisfying way, you've got to love the final exchange between Russell and Keith David, when they realize that they've reached a point where trusting isn't an issue anymore and it's time to share a peace-pipe-like JB bottle. That scene might echo the perception the film received when ""E.T."" was praised for its more friendly visitor and universal message; but retrospectively, ""The Thing"" has just as much depth, as strong visuals, and if not the box-office gross of ""E.T."", it finally earned a wonderful afterlife elevating it among the classics of the genre... and deservedly so!",NA
