"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"interestingfunstuff","8 November 2014","That's the score from a group of 7 friends who went to see Interstellar tonight. I've never been to a film in my entire life so full of DESPAIR. If I hadn't been with friends I would have walked out! I will avoid films by this director in the future like the plague.The only friend who liked it said she enjoys soap operas. That pretty much sums it up! IF YOU LIKE SOAP OPERAS YOU WILL LOVE INTERSTELLAR! There are so many plot holes several of us were cracking jokes by the end of the movie. So many parts of Interstellar are so ridiculous or makes no sense -whatsoever- it borders on camp. Sure the cinematography is magnificent. But in the end it's nothing but pretty wallpaper when the story is drawn out, tedious, annoying, maudlin, nonsensical, irrelevant, dopey and depressing. All I can say is when the only food humanity has left to eat is corn & corn products, then you are going to end up with a very corny movie!","
            6/10
            "
"alan-467","14 December 2014","I'm writing this review a month after seeing the movie, so I could be excused for forgetting some of the details. In fact, I've forgotten almost everything about the movie as I've got no idea what it was about!I have a minor hearing problem. It rarely causes me any trouble, but 30 minutes into the movie, I realised that I had not been able to understand a single sentence - either because the ""background"" music was so loud, the dialogue was so soft, or I couldn't understand the actors' accents. I didn't walk out because I thought that the visuals may have helped, but two hours later I still had little idea of what was going on, and I didn't believe any of it anyway.I've given it 2 out of ten for the photography and special effects, which were amazing. If I thought it might have a reasonable plot, I would have considered buying the DVD when it comes out so that I could read the subtitles, but, having read IMDb's description of the story, I don't think I'll bother.","
            10/10
            "
"shail_thegreat","12 November 2014","Yup Nolan did it again and this time he has taken his movie to another dimension.!!'Interstellar' is the story of a man trying to save his family and then saving humanity from extinction. Its full of space adventure and breath-taking actions on some of the most beautiful and unrealistic locations around the UNIVERSE. To realize Nolan's master-piece it Is better if polish our ideas about space-time theory. We know space is defined in 3 dimensions and Einstein in his theory of relativity uses Time as the 4th dimension. But Scientists in the movie realize that Gravity has the tendency to flow across all these 4 dimensions and thus Gravity is designated to be the Fifth Dimension. It is believed that whoever holds to understand and master the knowledge of this 5 dimensions will be able to move anywhere in Time and Space. In this movie a certain species referred as ""THEY"" has the knowledge of this five dimensions and it is THEM who wants Humans to save themselves.In the film various Scientific and Astronomical theories are used, and it will help if viewers have a brief idea about them too.Murphy's law- It is an adage or epigram that is typically stated as: Anything that can go wrong will go wrong. A statement relating possibilities with Certainty.Worm hole- It is a bridge, a hypothetical topological feature of space-time that would fundamentally be a shortcut through space-time. A wormhole is much like a tunnel with two ends, each in separate points in space-time. Though undiscovered, Some believe that wormhole could be used to travel through galaxies.Black hole- It is a region of space-time from which gravity prevents anything, including light, from escaping. The boundary of the region from which no escape is possible is called the event horizon. Inside the hole what happens is still a mystery, and that's where Nolan's creativity brings about.The movie is filled with unproved theories and unrealistic scenarios. But the way Nolan has directed it, you wont want to blink you eyes even for a moment. The graphics are, no doubt, marvelous. The cast did a stupendous job and . Though laws has been broken to keep the ending sweet, it is well deserved as LOVE has no rules and no dimensions.Conclusion: Watch it again and again.. and it gets better and better.!","
            1/10
            "
"dharmendrachavda","28 August 2020","I will always regret that I could not see this film in the cinema","
            10/10
            "
"elmerflp","8 November 2014","The hype was monumental, so I just had to go see it. Oh the humanity! Oh the Humanism! Oh the special effects! My boy and I left the theater blinking and scratching our heads over the loose ends and the heavy slathering of deep inner meaning which, unfortunately, proved largely incomprehensible for our plebeian minds. Oh well. The similarities to Stanley Kubrick's ""2001"" were embarrassing at some points, although I assume most current movie goers have not seen this 46-year-old film. Throughout Interstellar, there was a lot of weepy overacting in various attempts to dramatize the effects of relativity on time and the resulting differences in human aging. Then there was the subtle, underlying message that humans are the gods who will rescue humanity. I prefer the capital-g God as my rescuer, thank you. This film was a special-effects extravaganza, but, ultimately, pretty lame.","
            3/10
            "
"DKosty123","29 November 2014","The effects on this one remind me of Kubrick some how. Earth is in major trouble and some folks have to go into space to save the human race. While this type of plot has been done before, this approach seems fresh and realistic. That is because real (scientists ) were hired to consult on the film. It gives a major upgrade to this movie over some other recent films where this plot was used.So the reference to the government altering school books because they faked the Apollo missions to the moon might be a bit far fetched, but there are fans of Kubick who insist he filmed the real moon sequences in the 1960's meaning they are not real. There are some realistic scenes on earth here with farms and problems threatening earth. Michael Caine is here as the planner of the space mission of 3 years to try and save the earth. This is not a perfect planet, but you pretty much figure out we have to help each other to save it but strange leaders are preventing that.It is amusing when Caine finds out late in the movie that a lot of his work was off because he might have focus on the wrong theory all his life. All to true and much too often in the real world.","
            8/10
            "
"jamgood-842-448084","21 January 2015","I think I watched the same film as all the others on here that disliked it. I enjoyed the cinematography and the effects but there is really nothing else about this film I can say I liked.I think Matthew McConaughey is a great character actor but in this film he just didn't fit, for me. His voice, stance, mannerisms all seem out of place. Like he just didn't care and wanted the paycheck. Not that all the blame for the bad film can be put on his shoulders. The rest of the cast, all but a small few of them, just weren't entertaining.From the maker of Inception I expected more. What I got was nearly 3 hrs of not a very good film.3/10 for the visuals. That's all I got. Disappointed.","
            3/10
            "
"Hazelsmoke","8 November 2020","I am a huge Sci-Fi fan, Star Wars being my favourite film ever until I saw Interstellar!
The first time I saw it, I was blown away! I love the science involved in this movie, excellent cast and original story.
I have since watched this film a dozen times and it is every bit as good as the first time.","
            8/10
            "
"a_sad_cow","10 November 2014","The beginning is awesome. Matthew McConaughey establishes himself in what could be one of his greatest roles. The themes of the movie are powerful, covering our inability to forecast/compensate for a changing ecosystem coupled with our stubborn refusal to fund great endeavors like NASA. We do need to get off this planet and that's about where the movie ends for me.Because they're stealing from the Inception/Transcendence genre, we start seeing plot devices for the sake of plot devices, some of which make no sense. This wormhole for instance. Or the tesseract. If humanity doesn't survive Earth, how does it retroactively create the impressive and nearly impossible things they're going to save humanity with. It's the kind of paradox that movie-goers pay good money for and leave good reviews, but it's ultimately garbage.What also got me was the reused tropes. 2 main characters and an extra on a mission. Does this guy die or go crazy? Die. Check, next one goes crazy. Check. And that ending...the whole ""if you want it bad enough, things will turn out good"" bit. Nothing to do with saving yourself.","
            10/10
            "
"mycannonball","28 November 2021","Amazing visuals and an epic feeling overall, but the film itself is a overly long and moves too slow at times. Matthew McConaughey is very good in it though!","
            5/10
            "
"walfrutta","13 October 2019","This is the first and maybe last review I'll ever write. I'm writing it after seeing this movie for the third time and I feel that I'm ready to say that this it the best sci-fi movie of all time.If cinema is to be included among the arts, then this is a timeless masterpiece to cherish and Nolan is the Michelangelo of this industry. Yes.... I like this movie quite a lot....","
            1/10
            "
"paris_whitney_hilton_nyc","8 November 2014","This dreary , boring , depressing , and overly long sci-fi flick is about the dying Earth and the last desperate attempts to repopulate another world with human beings . Unless you are Stephen Hawking or Neil deGrasse Tyson, or you possess a degree in quantum physics , thermodynamics , time warps , black holes and worm holes, you will not understand all of the technical jargon the viewer is constantly bombarded with . To make matters worse, Matthew McConaughey is probably the best mumbler in Hollywood . I did not understand a single line that came out of his face !... Anyway, The Great Dust Bowl of the 1930's has returned to wreck havoc on the world, only this time it really means business . Matthew McConaughey , the world's greatest astronaut turned farmer , is chosen to be the Earth's savior . His interstellar space craft Endurance ,is capable of traveling through the vastness of space and time . It is also armored like a battleship that can withstand explosions , collisions , and a gigantic tsunami wave 1,000 feet high . Anne Hathaway is the cryogenics expert . She looks a lot more convincing playing Catwoman than the Endurance's genius co astronaut . This movie is quite confusing for the average movie goer with an IQ of under 140 to comprehend . Interstellar is gloomy and awful and definitely not worthy of your two and a half hours . I would recommend George Pal's 1951 sci-fi classic "" When Worlds Collide "" over this boring and lifeless piece of space junk . ... Not hot, PWH","
            3/10
            "
"ayaanasofiak","11 December 2022","I watched this when it first came out and I recently just re watched it, it never gets old. Best movie out there. Nothing is better than your first time watching this movie because it will blow you mind. One is the reasons this movie is loved so much is because of the highly scientific accuracy, I honestly cannot express how amazing this movie is and how beloved it is to me. The movie is completely mind boggling and I love it so much. Everything was great, the plot was 10/10, pacing was 8.9/10, cinematography was 11/10, acting was 10/10 so overall 10/10. Definitely recommend, and your movie standards will definitely change after watching!","
            5/10
            "
"iamchrisallan","16 November 2014","I came out of the film thinking it wasn't bad but it just wasn't good either. After 24 hours of mulling it over it's dropped further in my estimation. Initially I just thought that if he had presented the same stuff in 1hr 49mins instead of 2hrs 49mins it would have been good but having had time to reflect, even that would not save it.I know that there is no sound in space but those moments of silence were really odd especially during explosions. It dulled all the excitement. The film was hugely lacking in suspense or tension.There are so many things wrong with the film and they are all topped off with the cheese-ball ending.Spoilers! Here are some of the irksome plot holes. Her dad is the ""ghost"" in the bookshelf who leaves her a message. The message that he doesn't leave is ""It's me, your Dad""If our future selves can transport Cooper through time and space why not put him in the bedroom and not in the book case. Why leave a message in binary or morse, why not just write it in the dust with the gravity?Why did Cooper take notice of the co-ordinates but not the message that said ""Stay""?Matt Damon was trying to describe how desperate he was to see fellow humans but no one gave a thought for the astronaut still on the main ship for 23 years.If you had secretly built a rocket that was mankind's last hope why would you ask a farmer, an ex-pilot to fly it at a few days notice?What the hell was Michael Caine rambling about in his death scene? What was he lying about and why the hell didn't our future selves communicate with him instead of a teenage girl?Blackboard mathematics? Really? Do mathematicians still write on blackboards? I suspect they have something slightly more sophisticated. I have seen the Big Bang Theory and even Sheldon Cooper uses a whiteboard and dry wipe pens.When Cooper disengages his craft and falls into the black hole so Brand can follow her heart it was so reminiscent of Bruce Willis staying behind in Armageddon that I wanted to barf. Not really a plot whole, just a reminder of more space hero cheese.The biggest goof of all for me was the ending. His aged daughter tells him to go after Brand. Now, hang on a minute, didn't he set Brand on her way to find her lover Edmund? Did I miss something? Did people find out that Edmund was a gonner? I don't think so. That means Cooper is potentially on his way to be the biggest gooseberry in history (or in the future) ever? Imagine that, Brand and her lover Edmund all set to be the new Adam and Eve when Cooper flies in all ready to procreate. I must have missed a key plot point. Had they fallen in love on the mission but there hadn't been time to cover it in 2hrs 49 mins? My final comment: I liked the robots.","
            3/10
            "
"siddhesh02","31 July 2020","The meaning of ""They"" was pointed very creatively in the movie.
Also very smartly, highlighted the reality of human tendency.
Some times i feel, nasa encourage producers and directors to Produce such films on purpose.
To let the people gather some strength, to digest the upcoming truth they have already achieved.","
            10/10
            "
"winopaul","8 February 2016","I loved Gravity, since it was an exploration of human drama. I loved the Star Trek remake since it JJ is pretty dang good, and it was all make-believe and whizzy. I hated this movie. There were respites. When Matthew McConaughey's said ""I could fly around that neutron star."" I burst out laughing, it was so preposterous, so absurd and so lame. I will admit, he sold the line. If he can pretend to be imaginary people and lie so effectively, it makes me worry about politicians and my friends.It really scares me that Nolan thinks this movie makes any sense. Has his brain turned to Yorkshire pudding? It was written as a series of dramatic expedients. Like Chris just had to have a dust-bowl, so there was a dust-bowl. And Chris just had to have a big ol' rocket launch. There had to be wormholes and time travel and sinking to the level of M. Night Shyamalan, a twist at the end.Another annoyance is Nolan's British elitism, that farmers are dumb peons that don't need to go to college. Note how Coop loves his troubled intellectual daughter and not the son that ends up feeding the planet.Even with these great actors, the situations were so preposterous it was impossible to feel anything but pity for the agents that got them into this mess. A near-future dystopia, where there are cars and trucks but not phones or letters or internet. No government, but no MS13, Hell's Angels and Mafioso raping your daughter. The occasional pervasive dust storm. But the crops grow OK. Until they don't. And somehow we know the planet is doomed, if only because some jerk says it is.There is a huge NASA installation a few hours drive away, but nobody knows about it. Coop sends co-ordinates so he knows it is there. Nolan might want to ask Kip the science guy about causality and determinism. No government, no gasoline, but we have NASA and suspended animation since Nolan needs that little plot trick. Its a drive-by script-- spray some more clichés at it until they call you a genius.And folks, you can't drive into a black hole. Its not black because its mysterious and can be used for incredibility stupid plot tricks. Its black because it rips everything into elementary particles and then perhaps super-strings. There is no daddy's little time-travel library of earthy delights inside a black hole.This could have been OK, it could have been Mad Max crossed with Groundhog Day. Instead, it is just mush, good to keep infants amused with pretty colors and motion, but complete nonsensical mush for adults. Matt Damon was lucky to get blown out into empty space in that little plot cliché. I felt more empathy for the creature in Aliens getting blown into space than I did for Matt.To recap the 7 places in the movie: Home life--BS situation, BS character interaction. Space central- BS situation, BS characters. Space ship, BS situation, BS characters. Planet one- BS situation. Planet two-- BS situation, BS character, BS interaction. Black hole-- BS everything, and I mean every single thing. Planet 3, BS trite. Home again-- BS situations, BS characters, BS interaction.Please studio heads and finance people stop indulging this madman with his infantile fantasies. Even Lord of the Rings was better than this.At this point I usually imagine how I would save the film. Its not re-shoots, every single scene and every single line is stupid, there is nothing here to save. OK, I have calmed down and I can no more give up on a crappy movie than on a baby drowning in a swimming pool. So, add the roving Mad Max gangs that rip him off and pillage and steal. Then they come for his daughter. The NASA installation is not some secret, its where they have been launching the Skynet robots to control us all, right before things collapsed. So Coop takes his little girl, and commandeers a spacecraft. We need the gal, and the black guy but not the other white guy-- what ever happened to him anyway--- Oh, he drowned in Waterworld. I assume he is some famous high-dollar actor, save the money for special effects. OK, now when I saw the cool black guy, I muttered ""He's as good as dead"" and sure enough, like all cool black guys in every science fiction movie, he died. So lets go against the grain and promise that no matter what, the cool black guy lives. Cut out Waterworld, we already lost the dufus white guy that drowned there. Cut out the black hole-- it is absurd, stupid and insults our intelligence. Cut out the third planet, this script is too complicated as it is.No, they fly to the Matt Damon planet and yeah, he can be a creep. OK, now we have the making of a third act. It revolves around who the women will pick to mate with. Daddy's little girl has grown up, and that science gal is pretty hot as well. I leave it to you to select the ending: 1) The black guy ends up with both of the gals, bless him, and maybe pimps them out (cliche alert). 2) Matt ends up with the daughter, and he beats her and is a drunk (hillbilly heaven). 3) Matthew ends up with his own daughter, since their relationship seemed unhealthy anyway. 4) There are three guys and two gals so pick the guy that ends up alone. 5) The two gals go carpet muncher and leave all the guys in the cold, human race dies. 6) Any two guys being gay leaves both gals for the other guy, unless #5). 7) The Strangelove prodigious breeding ending, where all the guys jump both girls over and over and over and over and over.... well, you get the idea.","
            10/10
            "
"ironhorse_iv","17 November 2014","Interstellar will divide the audience. Some of them will love and enjoy this movie, while others will see it as a boring film and feel the long 3 movie pace. Interstellar is no way, a popcorn fun film. It's a smart man film. It's remind me, so much of 1968's 2001: A Space Odessey, both in visuals and how people reaction to it. Both films, receive mixed reactions from critics and audiences alike. I think like 2001: A Space Odyssey, this movie, Interstellar will garnered a cult following and slowly became a bigger box office hit, but right now, it's up in the air. While, the movie seem to taking a lot of homage to that film, Interstellar seem grounded by the director own identification. It's a film that couldn't blast away, even if a lot of determination went into making this film. The reason is, because people have become so aware of what Director & Writer Christopher Nolan will do. Without spoiling it, too much, the movie has a lot of overused Nolanism tropes & clichés. This means a lot of exposition dialogue with characters explain through dialogue their innermost feelings, instead of, acting those emotions out. Add the elaborate, flashback-heavy narrative structure, and lots of science mucho jumbo, and you get a film that will confused people. Some people think, it is a fallacy, but in my opinion, it's not inherently bad. They're alright in the right doses. People need to be challenge in films. People need to think. If you're so caught up on Nolanisms, you'll never let yourself enjoy the film, as a whole. I think some people just didn't get it. I don't blame them, I love the film, but parts of the film are indeed slow pace, and hard to understand. Even with a love for Quantum physics, space travel and psychology before this film, I had a hard time following what's going on. Like 2001 Space Odyssey, this movie lacks the broad appeal to an audience whom unaware for a need of such deep intelligent research. Maybe, it was a bit overreaching in its direction; as the film feels less a film, a more of a science lecture. You really have to tune in; to get, most of it. The trailers were no help, coming in. The film is about a team of astronauts whom travel through a wormhole in an attempt to find a potentially habitable planet that will sustain humanity, because Earth cannot longer manage life. I found a lot of things jarring in the film, like example, how they use a Saturn like rocket to escape out of Earth's astrosphere, but later on the film, they're able to leave, most planet's upper astrosphere with ease with their little spacecraft. A major error that I have spotted is the matter of the planets where gravitational forces cause such extreme time dilation that an hour on that planet equals seven years for us on Earth. Technically, yes, it's a possible, but the gravitational forces necessary to bring this about, would be so extreme that no planet, let alone people, would survive such gravity pull. Why couldn't they go to Saturn's moons? After all, scientists have pointed out that Saturn's moon Titan possesses an abundance of all the elements necessary to support life. Save you the time, and effect. I know, everyone on Earth has infinite resources, despite large blight dust-clouds, but come on! The movie felt like two movies, mixed together. I think the first half of the film movie is very Sci-fiction, with the second half of the film after the wormhole, a bit Sci-fantasy, because how much, it lacks true science. Even if we can make a wormhole, the equations show that they're unstable and they would collapse upon you if you tried to go through. So, that's where the science fiction comes in. Kip Thorne put an amazing amount of research into the film, but the film does have some moments that you might have to suspend your disbelief in. I'm glad, the second half is that way, because it got really boring in the first half of the film. Way too much talking into the first part of the film. Most of the action and tense moments, play out in the second part. One of the biggest fears in the film is Einstein's special theory of relativity. I think the problem of relativity, played very well in the film as characters are afraid of wasting time. Matthew McConaughey as Cooper, the former NASA test pilot-turned-farmer is a great role for him. I love the tense relationship with him, and his daughter, Murph played by Mackenzie Foy (Age 11) & Jessica Chastain (Age 37). You really see the pain that Cooper goes through, when he sees his children, growing up fast in front of him. While the ending is very clunky, it was very emotionally and physically draining to watch. Indeed, Matthew could act. He was the anchor that kept the story, grounded. Still, it was bit a stretch, at times, hard to believe, that his character spend most of his later life, farming, but still able to be an accurate ace pilot who can play a spacecraft through black holes, and dock on spinning out of control space station. Jessica Chastain is great in the secondary role. Anne Hathaway, while overacting in her role as Brand, Coop's co-explorer; was mostly alright, despite her character, doing a lot of stupid selfish things. The rest of the supporting cast were pretty good with their parts. I do love the smart ass robots. I thought the visuals were amazing. Must watch on IMAX. I thought the music by Han Zimmer was absolutely beautiful and really made the dramatic scenes including the end scene with the twist all the more engaging. Still, it was overbearing, and the sound mixer were pretty bad as I couldn't hear the dialogue, when the music is playing. Overall: Despite its faults, it's a good movie.","
            10/10
            "
"midhunm-21822","12 December 2022","This movie is brilliant. For the first time I am writing a review of a movie. This movie makes me feel like I am watching a new film every time I re watch it.The visuals, story, direction, music... Everything is so good. We will get what we expect by seeing a scifi movie. Its not just a scifi, its more than that.A Family, mystery, scifi, drama, thriller.Some scenes,some visuals which we will never forger.A Christopher Nolan masterclass.Maybe many great movies will come later in sci-fi genre, but the benchmark Nolan set is tougher to break.The science is also accurate.I dont know why I got so much fond of this movie.Just watch and enjoy the endless space and limitless emotions.","
            10/10
            "
"mamoru-sama","15 November 2014","I'll go ahead and write a first objective and actually useful paragraph, instead of just giving my opinion that nobody cares about:Is this a movie for me?1. I didn't like Inception and got very confused by it.2. I loved Inception and found it very edgy.3. I didn't like Inception, I thought it was actually pretty shallow and boring and it failed to impress me. If you're in category 1, you will probably not like this movie, as this is the very same type of movie.If you're in category 2 , you watch one sci-fi movie ever 3 years or so, if your forehead wrinkles when someone utters a concept as basic in sci-fi as ""asimov laws"" (for instance), if you get easily impressed and proud when you understand a movie that category 1 doesn't, you will love Interstellar.If you're in category 3, you are more than familiar with sci-fi, whether it's movies, TV shows, literature or even video games. Avoid this movie, it will bore you out of your mind and you will get pretty annoyed by category 2 people acting like you're category 1 just because you didn't like a movie that felt challenging to them, and because they can't fathom the possibility that some people are way past this kind of movies and can't just be impressed by it.In other words, this movie was just like Inception, mediocre. And since people really have a hard time with this word, let me just explain what it means: Medi-ocre. The Latin root word medi means ""middle"".Bottomline this is an ""average"" movie for the ""average"" viewer. All the (current) 9.0 IMDb ""average rating"" does is reflecting that fact.","
            10/10
            "
"roystephen-81252","8 February 2016","I love intelligent sci-fi movies. 2001: A Space Odyssey (the movie Interstellar clearly wants to emulate) was a real masterpiece that still remains unequalled to this day. I have nothing against slow, introspective SF either. I thoroughly enjoyed Tarkovsky's Solaris, for example.It's not that I dislike Nolan's work. Memento was a brilliant movie. I found The Prestige engaging, too. Inception veered a little close to Hollywood bombast and used some dumb clichés, but was still original and interesting.But this one is just plain bad. Worse, it masquerades itself as an intelligent film when it actually makes no sense at all. For me, that type of pretentiousness is the biggest cinematic sin of all. Hence the 'awful' rating.The build-up is extremely long and boring. Later, the first simple docking manoeuvre is presented as if it was the dramatic climax of the movie. The scenes stretches on and on, and the irritating, minimalistic music tells you you're supposed to bite your nail in excitement. I was bored to death instead. The same thing with the mini-climax that cross-cuts scenes on Earth and Dr Mann's planet (when Mann tries to kill Cooper). No matter how hard Nolan tries to suggest some kind of superhuman drama with the painfully long build-up, irritating music, and cross-cutting, apart form his tricks and the tired clichés, there's nothing there. It's still a long way to go until the end, which - not surprisingly, after so much artificial drama - falls completely flat.The big revelation? I knew as soon as Cooper and his daughter found the message 'from beyond' who the sender would turn out to be.","
            10/10
            "
"Drabble500","21 December 2019","Apart from the fact that I knew what was going to happen as soon as the books appeared, this movie is pseudo-science from a director who thinks he's clever and evidently fools some people into thinking he is. But this isn't a bright movie. The science is schmuck. Carl Sagan had already dealt (brilliantly) with the time travel idea in his series Cosmos. The one certainty of space-time (wormhole or not) is that you cannot go back. The past really is just that, the past.Take out that simple concept and the movie has very little left. So I can only imagine the 10* reviews are by people who never spend time thinking about ... time.And, no, we shouldn't 'rage against the dying of the light.'","
            2/10
            "
"theromanempire-1","21 November 2014","I had high hopes for this one but the only thing i really loved in the movie was the awesome....SOUNDTRACK.Unfortunately this had flaws in many parts of the plot and showed us things which were unrealistic in many ways and kinda boring.The movie had it's moments and if u are a sci-fi film fan then u can check it out but it's nothing special.2001 was much better poetry movie than this.The characters were predictable and the reasons why the professor did what he did were unrealistic and unreasonable.I will not spoil the movie but u have to wait for 3 hours before u get out of the theater.the movie is too long.Get the O.S.T And that's all u need to remember from that movie.","
            10/10
            "
"Goose-30","16 November 2014","One of the biggest letdowns to come along in ages. Not even McConaughey can put an interesting spin on this half-baked, ham-fisted rubbish. It's an amateurish mess of clichés, clumsy exposition, pretentious nonsense, cheap manipulation, and predictable twists. I felt like walking out, but I kept thinking at least there might be some stunning visual effects coming up... nope. The space scenes are serviceable at best, the alien planets are either a blank expanse of water or a blank expanse of ice, apocalyptic Earth is just like normal Earth except with some dust blowing around... where exactly did that big budget go?If you dislike this film within the first twenty minutes, don't waste your time sticking around. It doesn't get any better.","
            10/10
            "
"cole_groth","9 September 2020","Interstellar is the most powerful movie I have ever watched before. This experience is what should define the blockbuster entirely. A brand new idea that challenges the viewer to think, performances that can drive you to tears, editing that feels out of this world, and above all else, a music score that is endlessly watchable that perfectly captures every moment. The drama of this film does not come from a central antagonist, per se (although Matt Damon makes a brilliant villain while he is on screen), but instead, from the simple concept of time.The writing of this whole film pairs with the beautiful graphics to seem extremely scientific, and I would not be surprised if these events could actually happen. So many of the scenes are masterfully laid out, and can be so dramatic. One of the best scenes is when Cooper is leaving, and Murph runs to her father, crying, only to find that he's not staying for her, even after she told him to go. This film is even more powerful later on, when we find out that the person knocking the books off of the shelf, telling him to ""stay"", was actually Cooper, in the future. As the music builds, Cooper is shouting and crying because he knows that this moment could have been prevented, and he would have seen his daughter grow up, but now he will never be able to do that.This is a story about a man who sacrifices everything in his life, for everybody else's life. Learning that the mission was never supposed to succeed is a genuinely fascinating twist, and watching the betrayal on Murph's face as she finds this out is yet another brilliant scene. Matthew McConaughey is so unbelievably perfect in this film, and he seems so genuine of a person that it's hard not to feel bad for him. Every other performance in this music is so unbelievably good, even down to the minor characters. The twists in this movie are beautifully done, and make the movie shine as bright as it possibly could.What absolutely sells the experience is the beautiful sound track by Hans Zimmer. Every piece of music is intense, tear-jerking, and unequivocally beautiful. This movie is an absolute gem and deserves many rewatches. How on earth this film was not even nominated at the academy awards is absolutely beyond me. This is the greatest science fiction movie I have ever seen in my life, and this is certainly Christopher Nolan's Magnum Opus.","
            10/10
            "
"freemantle_uk","15 November 2014","Since completing the Dark Knight Trilogy writer/director/God-to-Nerds Christopher Nolan was free to make any project he wanted and chose to work with his brother to make his sci-fi epic and his own version of 2001: A Space Odyssey, a bold and fantasy film.In the future Earth is dying, the best and brightest have to become farmers. Most crops are failing and the only thing people can grow is corn. Dust storms are constant and Earth is slowing becoming uninhabitable. Cooper (Matthew McConaughey) is a widowed astronaut turned farmer with two children who ends up being asked by NASA to pilot a mission to save mankind by going into a wormhole on Saturn and find a habitable: but doing this meaning leaving his family and possibly never seeing them again.Interstellar is a highly ambitious film and like Inception Nolan threats his audience with the intelligence they deserve. Interstellar is a very complex films with its look at quantum physics, space travel, wormholes and black holes and time and it will require several viewings to truly understand it all. But on a basic level Interstellar story is easy to follow as it is both a story of astronauts going into the unknown to find a way to rescue humanity, the personal story about the relationship of Cooper and his daughter and the important choices people would face in this scenario.The story elements borrowed from 2001: A Space Odyssey as humanity explore an phenomenon left by an mysterious force and a man having to comprehend something beyond human understanding. There is also a similar premise to Danny Boyle's Sunshine as one last crew are sent to save humanity and the Matthew McConaughey sci-fi film Contact.The special effects are fantastic as you would expect and looks glorious, particularly the ice planet. The look of Earth is very much like Looper as Earth as fallen into a state of regression, society looking just to survive and scientific advancement and questions are discouraged. Environmental issues are also touched on as humanity has over used Earth's resources and forced into austerity because of it, people being forced to make do and with the government not investing in research. Interstellar could also been see as a criticism of certain interest groups in America that want to tell children a inaccurate world view and stop scientific research that they see as an offend to their viewpoints.Like 2001: A Space Odyssey Interstellar has themes about human discovery and need for advancement. There are also plot ideas from 2001: A Space Odyssey, Sunshine, Contact and even the Lost in Space film.As well as the sci-fi story there is the human, Earthbound story about the relationship between Cooper and Murph, Cooper's desire to return to Earth and the love the characters share, turning into the love into something quantifiable. The relationship between the two is where the film is most like Contact, as well as its themes about science on Earth. One of my favourite scenes in the film is when Cooper watches a series of videos and he is slowly overcome with emotion, with the camera focused mostly on McConaughey while as he comes overwhelmed.A criticism that has been laid onto Interstellar is that the film sound mixing, with Hans Zimmer's score being very overpowering. But it is fantastic music and Zimmer does some of his best work with Nolan. The music is organ based, being unique and influenced by Bach. And there are times where the film uses silence in space, a homage to Kubrick's sci-fi classic.Interstellar is an ambitious, complex sci-fi film that is rewarding. It is complicated with its scientific theories about space travel and time, yet its story and themes are still accessible for most audiences. A must see for any sci-fi fan.","
            4/10
            "
"kalidasanchandrakantham","3 July 2022","This is a masterpiece Movie ... Christopher Nolan's brilliance ... Interstellar is my favorite Movie ever. ... every time I watch this movie I get goosebumps.The background music was another level ... I love this music hans Zimmer whenever I hear Interstellar music I get goosebumps.","
            5/10
            "
"Ju2lu","14 December 2023","Never disappointed with Christopher Nolan!In Interstellar he's true to his style of filmmaking, with his complex but intriguing mind and his relationship with time, as in almost all his films.Everything about this film is perfect:
outstanding visualsa perfectly written scripta top-notch casta thrilling soundtrack by Hans Zimmersuspense, an ending open to the imagination...In short, everything about this film is perfect for my taste. Thank you to the director for making the kind of exceptional films he's so good at. And that's what I'm looking for in a film, to escape and be somewhere else.","
            6/10
            "
"BrainR0t","18 August 2022","Easily a top 3 movie for me personally. Interstellar manages to keep relism in a space exploration movie, a feat few others have accomplished. Christopher Nolan knocks it out of the park again. If you're looking for a mind bending movie filled with action, twists and turns, and a soundtrack that will have you heart pumping blood through your body at an alarming rate then you need this movie in your life.","
            8/10
            "
"boomgoestheguns","22 May 2021","This movie is outrageously brilliant in its concept, and delivery. The concept is so intricate yet beautiful. This is one of the best pieces of art ever made.","
            10/10
            "
